text,label
"Beykoz ve Üsküdar'daki oy zarflarına milletvekili mührü basıldı
Sosyal medyada ve Cumhuriyet, Artı Gerçek, Yeni Çağ, ABC Gazetesi, Tele1 gibi haber sitelerinde, Beykoz ilçelerindeki bazı oy zarflarında milletvekili mührü olduğu iddia edildi.",real
"Fotoğrafların İzmir depremi sonrası Cumhurbaşkanı Erdoğan ve Özgür Özel'in yaralı ziyaretlerini gösterdi
Özgür Özel’in fotoğrafı deprem sonrası ziyaretlerden; ancak Erdoğan'ı hasta ziyaretinde gösteren fotoğraf 2017'de çekilmiş.",fake
"Bakan Çavuşoğlu, Mehmet Remzi Bey’in kabrini ziyaret etti
Dışişleri Bakanı Mevlüt Çavuşoğlu, Güney Afrika'daki son Osmanlı Başkonsolosu Mehmet Remzi Bey’in Johannesburg'da Braamfontein Mezarlığı'ndaki kabrini ziyaret etti.",real
"Videonun Ukrayna'nın kurgu propaganda haberlerini gösterdi
Rus ordusuna ait zırhlı aracın etrafında görülen Ukraynalı asker ve siviller “Ukrayna Askerleri Hikayeleri” adlı filmin çekimini yapıyor.",fake
"Psikoloji literatüründe Estonya Feribotu Sendromu diye bir sendrom oldu
Psikoloji literatüründe Estonya feribot kazasıyla karakterize bir sendrom yok. Kaza raporuna göre kaptan “Panik yapmayın, dünyanın en güçlü feribotundasınız” anonsu da yapmadı. ",fake
"Şampiyonlar Ligi’nde sıfır puan alan tek Türk takımının Fenerbahçe oldu
Fenerbahçe'nin yanı sıra Beşiktaş da 2021 - 2022 sezonunda katıldığı Şampiyonlar Ligi'nde grubunu puansız tamamlamıştı.",fake
"Netflix'in kurucusunun 'kitap okumayın' diye tavsiye verdi
""Netflix'in kurucusundan iş hayatında başarı tavsiyesi: Kitap okumayın"" başlıklı haberler sosyal medyada hızla yayıldı ve tepki topladı.",fake
"10 ilde 134 bin 499 binanın hasar tespit çalışmaları tamamlandı
Çevre, Şehircilik ve İklim Değişikliği Bakanlığı Yapı İşleri Genel Müdürlüğü depremlerden etkilenen 10 ildeki hasar tespit çalışmalarıyla ilgili bilgileri paylaştı.",real
"Depremzedeler için e-Devlet üzerinden iki yeni hizmet
Cumhurbaşkanlığı Dijital Dönüşüm Ofisi, depremzedeler için kan bağışı ve nakdi yardım yapacak vatandaşlara yönelik iki yeni hizmeti e-Devlet Kapısı'nda kullanıma açtı.",real
" İsviçre'de saat 22’den sonra sifon çekmenin yasak oldu
İsviçre’de gece klozet kullanımını yasaklayan bir düzenleme yok. “Başkalarının dinlenme hakkını gözetmek” ile ilgili maddeler, sifon çekmeyi müeyyideye bağlamıyor.
",fake
"Dost patiler can kurtarma mücadelesinin ortağı oldu
Depremlerin ardından Türkiye'deki arama kurtarma çalışmalarına katılan ülkelerin 47'sinden gelen 388 özel eğitimli köpek çalışmalara destek verdi.",real
"Fotoğrafın 24 Ocak Elazığ depreminden oldu
Sosyal medyada paylaşılan bir fotoğrafın 24 Ocak 2020 Elazığ'da meydana gelen depremde yıkılan bir binayı gösterdiği iddia edildi.",fake
"Videonun ABD’ye ait bombardıman uçağının Polonya’ya gelişini gösterdi
Videodaki görüntüler eski tarihli ve Britanya'daki Fairford havalimanında çekilmiş.",fake
"Kağıthane-İstanbul Havalimanı metro hattı pazar günü açılıyor
Türkiye'nin en hızlı metrosunun kullanılacağı hat, pazar günü hizmete giriyor. 8 durağın bulunduğu metro hattı sayesinde Kağıthane'den İstanbul Havalimanı'na 24 dakikada gidilebilecek. Metro hattı, günde 800 bin yolcuya hizmet verebilme kapasitesine sahip.",real
"Video Yeni Zelanda'daki saldırıdan sonra Müslüman olan genci mi gösteriyor?
Videonun, 15 Mart 2019’da Yeni Zelanda’da iki ayrı camide gerçekleşen saldırının ardından şehadet getirerek Müslüman olan genci gösterdiği iddia edildi.",fake
"Fotoğrafların Kudüs'e yapılan saldırıdan sonra çekildi
Mescid-i Aksa etrafında cereyan eden güncel olaylarla ilişkilendirilen fotoğraflardan biri 2014, diğeri ise 2015 tarihli.
",fake
"Çevre, Şehircilik ve İklim Değişikliği Bakanlığı 383 personel alacak
Çevre, Şehircilik ve İklim Değişikliği Bakanlığı, merkez ve taşra teşkilatlarında görevlendirilmek üzere 383 personel alımı yapacak.",real
"AYM: Geç yapılan atama nedeniyle uğranılan zararın karşılanmaması hak ihlali
Anayasa Mahkemesi, iş müfettişi yardımcısı olarak işe başlayan kişilerin müfettişlik sınavını kazanmasına rağmen atamaların geciktirilmesi nedeniyle maddi zarara uğradıklarını belirterek açtıkları davaların reddini, mülkiyet hakkının ihlali saydı.",real
"Mevcut kızılçam ormanlarının ABD yardımlarıyla dikildi
ABD Marshall yardımları ile Türkiye'ye kızılçam fidanları gönderdiği ve yangınların büyümesinin ardında bu olduğu iddia edilse de, çamlar Anadolu'nun kadim bitkilerinden. ",fake
"A Haber’in Akçakale’de olmasına rağmen Suriye’deymiş gibi yayın yaptı
Sosyal medyada paylaşılan bir gönderide, A Haber’in Suriye’de çatışma bölgesinde olmadığı halde oradan yayın yaptığı iddia edildi.",fake
"İletişim Başkanlığı depremle ilgili Dezenformasyon Bülteni yayımladı
Cumhurbaşkanlığı İletişim Başkanlığı Dezenformasyonla Mücadele Merkezince, Kahramanmaraş merkezli depremlerle ilgili 21-22 Şubat'a ilişkin Dezenformasyon Bülteni yayımlandı.",real
"‘120 bin imam bir aspirinin sağladığı faydayı sağlamaz’ sözünün İlber Ortaylı’ya ait oldu
“120 bin imam bir stada toplansa günlerce hatim indirse, dua etse, ağlasa, sızlasa bir asprinin sağladığı faydayı sağlayamaz” sözü Ortaylı’ya ait değil. Daha eski tarihlerde onun adı kullanılmadan paylaşılmış.
",fake
"Bakan Nebati: Depremzedeler için konteynerlerin KDV oranını yüzde 1'e indiriyoruz
Hazine ve Maliye Bakanı Nebati, Kahramanmaraş merkezli depremler nedeniyle olağanüstü hal ilan edilen 10 ilde konut olarak kullanılacak prefabrik yapı ile konteynerlerde KDV oranını yüzde 1'e indirme kararını, depremzede vatandaşların barınma ihtiyacını karşılamak amacıyla aldıklarını açıkladı.",real
"EYT'liler ilk maaşı ne zaman alacak? Bakan Bilgin tarih verdi
Çalışma ve Sosyal Güvenlik Bakanı Vedat Bilgin, emeklilikte yaşa takılanların (EYT), ilk maaşlarını 1 Mart'ta almalarına imkan sağlayacak bir düzenlemenin Meclis'ten çıkacağını düşündüğünü söyledi.",real
"Hazine ve Maliye Bakanlığı ""ilaç temini"" sorunu için devreye girdi
Eczanelerdeki ilaçların temini ve sektörün desteklenmesi için hareket geçen Hazine ve Maliye Bakanlığı, şubat ayında yapılması planlanan ilaç fiyatı düzenlemesini öne çekmek için çalışmalara başladı.",real
"Fotoğrafın Pakistan’da düşen yolcu uçağını gösterdi
Sosyal medyada ve bazı haber sitelerinde paylaşılan bir görüntünün Pakistan'da gerçekleşen uçak kazasını gösterdiği iddia edildi. Ancak iddia doğru değil.",fake
"Hudut kartalları 5'i terörist 8 kişiyi yakaladı
Suriye ve Yunanistan’a yasa dışı yollarla geçmeye çalışan 6 kişi, Suriye’den Türkiye'ye sızmaya çalışan 2 kişi yakalandı. Yakalanan şahıslardan 3’ünün FETÖ, 2’sinin ise PKK/PYD/YPG terör örgütü mensubu olduğu belirlendi.",real
"Videonun koala yavrularını emziren tilkiyi gösterdi
Sosyal medyada yaygınlık kazanan bir videonun, Avustralya yangınlarında annelerini kaybeden koalaları emziren bir tilkiyi gösterdiği iddia edildi.",fake
"Fenerbahçe'ye ait tesisin duvarında “Bir şekilde kazan” yazdı
Sosyal medyada paylaşılan bir fotoğrafta, Fenerbahçe’nin Dereağzı’nda yer alan Tesisleri’ndeki duvarda ise “Bir Şekilde Kazan” yazdığı iddia edildi.",fake
"Deprem bölgesinde elektrik ve doğal gaz faturalarının tahsilatı ertelenecek
Enerji ve Tabii Kaynaklar Bakanı Fatih Dönmez, deprem bölgesinde elektrik ve doğal gaz faturalarının tahsilatının erteleneceğini söyledi.",real
"Özel okul zammı yüzde 65 oldu
Özel okulların 2023'te yapacağı zam oranı kesinleşti. Milli Eğitim Bakanı Özer: ""Milli Eğitim Bakanlığı olarak 2023 fiyatlarının yüzde 65 olarak belirlenmesi kararını aldık."" dedi.",real
"SGK merkezleri bugün de açık olacak
Sosyal Güvenlik Kurumu il müdürlükleri ve sosyal güvenlik merkezleri, borçlanma başvuruları için bugün de açık olacak.",real
"Gülen'in arkasındaki 'şimdi boku yedik' tablosu montaj
15 Temmuz sonrası Fethullah Gülen hakkında ortaya sürülen iddialardan birisi de bir fotoğrafında arkada gözüken çerçevede ""Şimdi boku yedik"" yazdığıydı.",fake
"Kamuya personel alınacak: Uzay teknolojileri uzman yardımcısı da aranıyor şoför de
Kamu kurum ve kuruluşları, aralarında vergi müfettiş yardımcısı, uzay teknolojileri uzman yardımcısı, çalışma uzman yardımcısı, çarşı ve mahalle bekçisi ile şoförün de olduğu kadrolar için personel alım ilanı yayımladı.",real
"Bakan Soylu, Hatay'da depremin 260. saatinde 14 yaşındaki çocuğu kurtaran ekibi ziyaret etti
İçişleri Bakanı Süleyman Soylu, Hatay'ın merkez Antakya ilçesinde depremin 260. saatinde 14 yaşındaki çocuğu enkazdan çıkaran ekibi ziyaret ederek bilgi aldı.",real
"Bakan Kasapoğlu: Öğrencilerimiz için kamp süreci çok kıymetli olacak
Ankara'da öğrenciler, Diplomat Akademi Kampı'nda bir araya geldi. Gençlik ve Spor Bakanı Mehmet Muharrem Kasapoğlu, belli konuya odaklı kampların öğrenciler için son derece verimli olduğunu anlattı.",real
"Hatay'da 5 aylık Asya bebeği kurtaran madenci yaşadıklarını anlattı
Hatay'da, 5 aylık Asya bebeği enkazdan çıkaran Madenci İlker Aksakal, ""Hiç korku olmadan oraya girdik. Bebeği o şekilde görünce çok hüzünlendim. Dolabın kapağı gelmiş üstüne, beşik kırılmış. Başını kollarımın üstüne koydum, 'Beni geriye çekin.' dedim. Onun da yiyecek ekmeği varmış, onu kurtardık"" dedi.",real
"Fotoğrafın Khasha Zwan’ın cenazesinden olduğu 
Taliban tarafından öldürüldüğü dünyaya duyurulan Khasha Zwan’a ait olduğu iddiasıyla paylaşılan fotoğraf, 2015 yılından.  ",fake
"Sylvia Brown’ın kitabını Covid-19 salgınıyla ilişkilendiren
Sylvia Brown’un kitabında 2020’de yayılması öngörülen bir hastalıktan bahsedilse de, ilgili bölümler salgının seyrini isabetten uzak. ",fake
"TBMM Başkanı Şentop'tan Azerbaycan'a taziye telefonu
Türkiye Büyük Millet Meclisi Başkanı Mustafa Şentop, Azerbaycan Milli Meclis Başkanı Sahiba Gafarova'yı telefonla arayarak taziye ve geçmiş olsun dileklerini iletti.",real
"Pakistan parası üzerinde Türk bayrağı oldu
Pakistan parasının üzerinde Türk bayrağının yer aldığı iddialar uzun yıllardır dolaşımda.
",fake
"6'lı masada yetki karmaşası
Gelecek Partisi Genel Başkanı Ahmet Davutoğlu, altılı masaya ilişkin yetki tartışmasını alevlendirdi. Davutoğlu, ""Cumhurbaşkanı karar alırken bizi dinlemez kendi karar alırsa kriz çıkar, Meclis desteğini kaybeder, ülke yeniden seçime gider"" dedi.",real
"Bakan Soylu'dan HDP'ye tepki: Ağababalarınıza boyun eğmedik, size hiç eğmeyiz
İçişleri Bakanı Süleyman Soylu, TBMM'deki bütçe görüşmelerinde konuştu. Soylu ile HDP ve CHP'liler arasında tartışmalar yaşandı. Soylu, ""Ağababalarınıza boyun eğmedik, size hiç boyun eğmeyiz"" sözlerini kullandı.",real
"KOMSAR araştırma şirketi gerçekte yok anketler ise parodi amaçlı
Birçok internet sitesinde yer alan haberde, KOMSAR isimli şirketin 31 Mart 2019'da düzenlenecek seçimler hakkında son anketini yayınladığı iddia edildi.",fake
"Başbakanlık Osmanlı Arşivleri'nin eski binasının otele dönüştürüldü
Sosyal medyada yaygınlaşan paylaşımlarda Başbakanlık Osmanlı Arşivleri'nin eski binasının otele dönüştürüldüğü iddia edildi.",real
"Yozgat Sorgun'da araç içinde oy kullanıldı
Sosyal medyada paylaşılan bir video ile Yozgat Sorgun'da bir okulda oy pusulasının okul dışına çıkarıldığı, oyun araçta kullanıldığı iddia edildi.",real
"Amazon'un zeplin ve dronelarla kargo teslimatı yaptı
Sosyal medyada paylaşılan videoda, dünyanın en büyük e-ticaret platformu Amazon’un kargo teslimatlarında zeplin ve drone kullandığı iddia edildi",fake
"AK Parti Sözcüsü Çelik: İsveç'in Kur'an-ı Kerim'in yakılmasına izin vermesi ikiyüzlülük
AK Parti Sözcüsü Ömer Çelik, İsveç makamlarının, İsrail'in Stockholm Büyükelçiliği önünde Tevrat yakılması eylemini engellemesinin doğru bir karar olduğunu ancak Kur'an-ı Kerim yakılmasına 'ifade hürriyeti' diye izin vermesinin iki yüzlülük olduğunu ifade etti.",real
"Bakan Dönmez: Hedefimiz mart sonuna kadar Karadeniz gazını milletimize sunmak
Enerji ve Tabii Kaynaklar Bakanı Fatih Dönmez, mart sonuna kadar Karadeniz gazını milletin kullanımına sunmayı hedeflediklerini açıkladı.",real
"Uzun dönem askerlik süresinin 18 aya çıkartıldı
Genelkurmay Başkanlığı tarafından yazıldığı belirtilen bir metinde, uzun dönem askerlik süresinin 12 aydan 18 aya çıkartıldığı iddia edildi.",fake
"Takvim Gazetesi'nden Gülen'e Vatikan pasaportu montajı
Takvim Gazetesi'nin 8 Ekim tarihli manşetinde kullandığı ""Fethullah Gülen'e kardinal pasaportu verildi"" iddiasına ait görsel montaj.",fake
"II. Abdülhamit saltanatında Osmanlı’nın hiç toprak kaybetmedi
II. Abdülhamit döneminde Kıbrıs, Bulgaristan, Kars, Ardahan, Batum, Tunus, Teselya, Girit ve Sırbistan Osmanlı toprağı olmaktan çıktı.
",fake
"Depremzedelerin durumu hakkında bilgi nasıl alınır?
Kahramanmaraş'ta meydana gelen ve çevre illeri de etkisi altına alan 7,7 ve 7,6 büyüklüklerindeki depremin ardından bölgede arama kurtarma çalışmaları halen devam ediyor. Depremden etkilenen vatandaşların hangi sağlık kuruluşunda olduğu 184 hattından öğrenilebiliyor.",real
"Cumhurbaşkanı Erdoğan, Putin ile görüştü
Cumhurbaşkanı Recep Tayyip Erdoğan, Rusya Devlet Başkanı Vladimir Putin ile bir telefon görüşmesi gerçekleştirdi.",real
"Bakan Çavuşoğlu'ndan Pompeo'nun kitabına tepki: Abartı var, çifte standart var
Dışişleri Bakanı Mevlüt Çavuşoğlu, Pompeo'nun kitabı ile ilgili, ""Bir kere gerçek dışı bilgiler var ki diplomatik bir dil ile söylüyorum siz buna yalan da diyebilirsiniz. Abartı var, Çifte standart var"" dedi.",real
"Fotoğrafın yedi yılda bir açan sabır çiçeğini gösterdi
Fotoğraftaki bitki sabır çiçeği değil. Hawaii’ye özgü Haleakala Maui gümüş kılıç bitkisini gösteriyor. Bitki yedi yılda bir çiçek açmıyor; 90 yıllık ömründe yalnız bir kez çiçek açıyor.",fake
"Cumhurbaşkanı Erdoğan, 3 ilde incelemelerde bulundu
Cumhurbaşkanı Erdoğan, Kahramanmaraş, Hatay ve Adana'da depremzedelerle bir araya geldi. Arama kurtarma çalışmalarıyla ilgili bilgi aldı.",real
"Fotoğraflar Binali Yıldırım'ın 'Teşekkürler İstanbul' afişlerinin yanına asılan İmamoğlu afişlerini mi gösteriyor?
İstanbul'da Binali Yıldırım'ın ""Teşekkürler İstanbul"" afişinin yanına Ekrem İmamoğlu'nun ""İstanbul da size teşekkür ediyor"" afişi astırdığı iddia edildi.",fake
"Biden'ın aşı olduğu görüntünün gerçek olmadı
Biden’ı üstü çıplak bir şekilde araba yıkarken gösteren fotoğraf gerçek değil; hiciv amaçlı içerikler yayınlayan The Onion tarafından dijital ortamda üretilmiş.
",fake
"Videonun BMW’nin geliştirdiği renk değiştiren aracı gösterdi
Renk değiştiren araç BMW tarafından üretilmiş. iX Flow model araç gri tonlarında farklı renklere bürünebiliyor. ",real
"Emine Erdoğan'dan 'Su Verimliliği Seferberliği' çağrısı
Cumhurbaşkanı Recep Tayyip Erdoğan'ın eşi Emine Erdoğan, ""Su Verimliliği Seferberliği ile ulusal bir mücadelenin ilk adımı atılıyor. Sessiz felaketle mücadele için gelin hep birlikte suyumuza sahip çıkalım"" sözlerini kullandı.",real
"Videonun Avustralya’da yangın bölgesinde başlayan yağmuru gösterdi
Sosyal medyada paylaşılan bir videonun yangınlarla mücadele eden Avustralya'da 6 Ocak’ta başlayan yağmura sevinen itfaiyecileri gösterdiği öne sürüldü.",fake
"Türkiye tek yürek: 8 kanal bağış toplamak için ortak yayın yapacak
Kahramanmaraş merkezli depremler sonrası Türkiye topyekun birliği ilk andan itibaren gösterdi. TRT ile birlikte sekiz televizyon kanalı da, ""Türkiye Tek Yürek"" diyerek bu büyük dayanışmaya katkı sunacak. Yardım seferberliği için ortak yayın yapılacak. TRT Genel Müdürü Mehmet Zahid Sobacı, konuyla ilgili bir paylaşımda bulundu.",real
"Yarıyıl tatili için son ders zili bugün çalacak
2022-2023 eğitim öğretim yılının birinci dönemi bugün sona erecek. 19 milyondan fazla öğrenci için son ders zili, iki haftalık yarıyıl tatili için çalacak.",real
"BTK'dan ""istenmeyen aramalara"" 51,5 milyon lira para cezası
Kamuoyunda ""istenmeyen arama"" olarak nitelendirilen, elektronik haberleşme hizmetlerine ilişkin usulsüz pazarlama ve satış aramaları yapan şirketlere, 51,5 milyon lira idari para cezası uygulandı.",real
"Fotoğrafın Yunanistan Hava Kuvvetleri’nin kullandığı resmi bir armayı gösterdi
Üzerinde Türkiye haritası bulunan arma Yunanistan Hava Kuvvetleri’ne ait değil. Arma, Yunanistan’da bir hayran sayfası tarafından üretilmiş.",fake
"Maske kulanımının akciğerlerde iltihaplanma ve kansere yol açtı
Yüz maskesi kullanımının akciğerde iltihaba ya da kansere yol açtığını gösteren bilimsel bir kanıt bulunmuyor.
",fake
